LeagueIndex,APM,SelectByHotkeys,NumberOfPACs,GapBetweenPACs,ActionLatency
3,42.7758,0.0004655493,0.0024547147,67.7913,103.1034
4,59.06399999999999,0.0010599232,0.0033466867,67.26,67.8005
6,89.8128,0.0015215841000000001,0.0038143253000000005,50.8683,56.513000000000005
6,83.0268,0.0015227623,0.0045880631,43.5508,62.2328
3,78.993,0.0016800765,0.0036838374,43.8491,72.477
4,69.8718,0.0009685130000000001,0.0034413122,35.3754,72.6108
1,51.0426,0.00025169900000000003,0.0016675057000000001,34.9231,77.8113
1,31.569000000000003,0.0008752158,0.0013068291,74.03699999999999,123.2294
5,159.5184,0.0065493721999999996,0.0040691365999999994,33.6306,55.4794
5,141.1818,0.0028023385,0.004203507800000001,43.7003,48.5057
5,158.1996,0.004255740300000001,0.0036949063,16.7284,50.5
3,113.0196,0.0013952257000000002,0.0030857910999999997,35.5099,63.3663
4,126.8016,0.0052378458,0.0037498214,36.0255,55.581
6,130.986,0.0012202838,0.0033896773,22.604,43.76
4,87.273,0.0028944683,0.0026504902,34.6387,84.251
4,66.0696,0.0014903129999999998,0.0026080477,23.5683,79.4857
4,140.0904,0.0009588814999999999,0.0038458366,42.8387,48.9223
6,271.4262,0.019044793799999998,0.0047611985,16.4125,33.5327
4,98.2818,0.002383707,0.0041689939,35.5588,52.6794
6,162.804,0.0090489026,0.0032489411,23.9104,54.9926
4,80.922,0.0019009644,0.0023646142,61.4951,89.5686
5,79.0356,0.0010248235,0.0025051241,35.7414,78.4848
5,97.6944,0.0030167379999999997,0.004684980300000001,29.5476,53.9585
5,117.714,0.001984664,0.0029995489,38.1818,70.4962
4,62.6874,0.0007840236999999999,0.0037869821999999996,34.4314,64.8594
4,77.775,0.0030483507000000003,0.003594587,42.4236,69.1373
5,111.708,0.005735001700000001,0.0042194093,44.4611,55.1609
2,100.0356,0.0030143017,0.0029783315999999996,53.2785,65.6715
3,89.6808,0.0017522967000000002,0.0017352841,46.6931,93.7647
6,147.8538,0.0058512053000000005,0.0037597621000000003,37.9839,49.8585
6,186.105,0.0099353843,0.0038883806,12.059000000000001,42.2647
2,53.6172,0.0008444603,0.0034374503000000004,64.3826,80.2543
4,93.8982,0.0020225188,0.0033673895000000003,41.3416,60.9907
2,96.0708,0.0045260461,0.0035269001,94.1456,64.3874
4,182.205,0.0200543696,0.0032309818,38.5052,58.8414
7,171.7614,0.0069256715,0.0050655985999999995,23.7598,37.6891
5,91.3914,0.0005017912,0.0038999975,41.5269,52.7687
4,134.7708,0.0031358363,0.0044415429,35.256,48.5398
6,160.3662,0.0048101427000000006,0.0050172018,32.586,42.019
2,142.767,0.0059620109,0.0040146204,34.412,52.9403
5,153.8316,0.0056516770999999995,0.0031012813,26.4371,54.6579
3,97.0914,0.0027034793,0.0037352419,55.2,61.1049
5,154.7772,0.0027820183000000004,0.004147919,20.932,48.8426
4,90.8352,0.0036803859000000003,0.0031322433000000004,41.0251,65.28
5,130.5954,0.0034290315,0.0041786984,24.2267,48.5581
6,157.7322,0.0063878303,0.0056928219,28.3187,40.4829
5,112.7994,0.0035991312,0.0042196711,34.2435,51.25
4,68.9058,0.0003865074,0.0037596627000000002,36.939,62.5234
3,104.289,0.0008093959,0.0029964869,30.1965,64.5287
3,110.706,0.0039789118,0.003133393,43.903999999999996,66.3492
6,134.835,0.0031402141999999997,0.002677702,34.7156,55.2364
6,144.5856,0.0056642863,0.0047496253,28.5209,50.7471
6,290.1222,0.016597186,0.006939378100000001,17.9348,27.5645
4,133.3014,0.0019234057,0.0036330996999999997,23.1181,49.051
6,180.36,0.013093678000000001,0.0048013918,21.3113,48.3671
4,133.4052,0.0035540081,0.0040353635999999995,38.1594,51.9284
5,126.015,0.0026300666999999997,0.0035638509000000002,33.6894,48.6202
5,164.9838,0.0069732273,0.0034025989,24.3636,51.4568
5,97.3206,0.0035648433000000004,0.0043843475,42.0328,54.8411
3,73.4838,0.0033890164,0.0035090996,54.7023,73.3536
4,102.4092,0.0026846517,0.0031866597,35.0897,48.0822
6,88.8582,0.0011552285,0.0038593188,35.2622,54.6962
5,236.265,0.0188099559,0.0054446461,38.969,40.1905
6,144.5412,0.009581156700000001,0.0040220055,34.2248,58.0575
5,100.5564,0.0030815631,0.0033766063,35.0049,67.9417
6,202.3992,0.007780600699999999,0.0052626803,32.7084,39.1379
6,134.5302,0.0041154084,0.0036728914000000003,22.6182,50.506
4,136.3038,0.0053631088,0.0035167927,27.8245,58.825
5,112.69200000000001,0.0074544884,0.0042634442,41.5062,64.4172
6,194.1546,0.007322310500000001,0.0057118317,18.5311,33.8346
4,132.1308,0.008213775500000001,0.003338302,37.8131,62.586000000000006
5,121.8,0.0042778341,0.0026455026000000003,32.2151,81.1915
2,119.1336,0.0059776588,0.0021464179999999998,70.3913,76.043
5,122.9772,0.0024278215,0.0035269028999999996,35.2897,47.5349
6,249.1632,0.0201482608,0.0056389785999999996,33.1155,32.5056
2,110.742,0.0014839597,0.0046609827,26.2203,46.8133
4,175.0602,0.0033884927,0.0033612759000000002,14.2114,47.0607
6,192.282,0.0034706106,0.0064559686,21.473000000000003,30.5556
4,227.2272,0.021438783599999997,0.0037736108,45.781000000000006,48.3716
5,150.5922,0.005743651800000001,0.0033252721000000002,25.5198,65.3333
4,88.1538,0.00194747,0.0026885427,65.9871,74.1795
6,125.1288,0.0023557355,0.0051138280999999996,30.0839,45.8325
6,137.3178,0.0047406453000000005,0.0040617665,27.1023,49.4618
4,106.3242,0.0008185911000000001,0.0039224158000000005,37.8023,52.8464
6,169.5282,0.0090773035,0.0038933715000000002,36.5028,50.1058
6,161.5758,0.0028574127000000004,0.005573135600000001,25.8599,37.2119
5,187.4922,0.0068949397999999995,0.0048936542999999996,25.3752,37.5104
4,95.0334,0.0011576753999999999,0.0030678398,48.3788,73.3434
6,237.2724,0.011119936499999998,0.006240780699999999,18.7517,32.1545
4,147.7188,0.0036299809000000004,0.0031796795,25.7623,63.4451
6,128.151,0.0062817359,0.0044495629,41.0619,52.1529
4,77.67,0.0006427047,0.0048991075,39.1563,56.9505
4,61.3698,0.0011016602,0.0037661406,53.863,55.8639
7,211.9686,0.0057534853000000006,0.0045640628,10.2857,34.5818
5,125.5248,0.00625,0.0044307512,36.32,53.8808
3,71.5272,0.0020665593,0.0032340310999999997,32.1333,80.0996
6,122.4426,0.0061087215,0.004106799699999999,50.648,53.961000000000006
5,126.4566,0.0034395526,0.0042717025,30.5521,54.0987
4,119.3772,0.0022841043,0.0040279563,34.1633,49.3311
6,161.0358,0.0057010135,0.0040822072,37.6,49.6453
3,92.2134,0.0060583112,0.0028634987,55.5353,78.0826
4,97.5594,0.0061320535999999995,0.0030834145,49.3887,70.8872
4,141.3726,0.0029396378000000004,0.0044405969,49.4607,53.8569
4,56.8584,5.8837373499646995e-05,0.0015297717,47.6078,129.8462
6,118.12200000000001,0.0056921995999999996,0.0039704849,48.8711,49.7345
5,110.1162,0.0017993602,0.0038208637,30.924,53.8837
4,119.9988,0.0022930731,0.0027333431,35.2703,81.0201
4,115.00200000000001,0.0038057636,0.0026864214,38.5954,68.1818
5,71.6916,0.0008683427,0.0032252729,42.0429,82.7009
6,202.0194,0.0136960407,0.0034712675,19.9005,44.3564
6,105.5328,0.0026480937,0.0044346501000000005,26.2623,47.3538
3,67.0104,0.001970093,0.0025274852,65.2977,91.0418
3,94.416,0.0025950581,0.002566851,26.8889,74.02199999999999
3,193.3422,0.0189807004,0.0021398296,27.0725,85.6923
6,219.4398,0.014302848600000001,0.0045577211,19.0363,35.7632
7,175.0908,0.0115316972,0.0031976977,26.6667,45.225
6,95.9028,0.0034334306,0.003575749,40.48,56.5373
1,67.9392,0.0004731861,0.002705654,25.8739,79.4619
3,105.0876,0.0014669864000000001,0.0028701908,22.6071,76.64
6,169.1322,0.0068322756999999994,0.0026680127000000002,19.5374,49.5135
4,92.3982,0.0014366784,0.004004741,41.2432,52.7892
4,71.6274,0.0009172571,0.0016763664000000002,28.9231,110.566
3,132.8898,0.0034582776000000003,0.0033467202,35.933,62.4444
6,134.9532,0.002060254,0.0037827614,17.0404,51.4821
2,78.1326,0.0027196653,0.0035934039,38.268,58.4795
6,126.9048,0.0050858601,0.0029200185999999997,34.4,48.6358
4,118.6578,0.0041218258,0.0034458994000000002,46.3012,55.5077
6,116.5674,0.0018628912,0.0038951362,24.7018,37.4957
4,75.0432,0.0002915263,0.0017815495999999999,94.1481,127.9273
4,249.021,0.0324517281,0.0036711016999999998,43.7778,65.547
5,159.3642,0.0060550295,0.0046154759,28.5411,45.3698
5,118.2726,0.0048978837,0.004089270900000001,26.9318,48.7006
6,152.0964,0.0093269591,0.0032105362,25.348000000000003,59.3431
4,191.115,0.0128662701,0.0049900859,36.4425,47.5762
4,130.4184,0.0072676242,0.0034025339,46.5589,57.9447
5,155.8764,0.0049271935,0.0043359303000000005,17.125999999999998,40.0214
5,144.6954,0.0026603971999999997,0.0040524655,33.5632,48.626000000000005
4,86.3022,0.0005941286,0.0026444548,22.8673,72.4053
2,91.8972,0.0014733316,0.0031904520000000003,42.7867,69.3688
6,129.822,0.0020715848000000003,0.0037115894,19.9844,49.0698
5,159.4872,0.0045855889000000006,0.0030877175,22.9231,50.4681
2,50.8674,8.959503046231041e-05,0.0020009557000000002,46.1053,98.0896
2,74.6136,0.000892385,0.0034621232,47.0622,61.1647
1,46.599,5.7047235110671604e-05,0.0023199209,33.4545,90.62299999999999
4,112.8882,0.0037328390000000004,0.0032568394000000002,59.2587,60.7538
5,111.9732,0.001741009,0.0042317957,42.8692,57.0871
3,105.7434,0.0039141155,0.0029997945000000002,44.1375,65.3014
6,66.9918,0.0001218769,0.0029250457,17.5158,63.5
3,122.3328,0.0018758056,0.0036940710999999998,22.675,62.3427
6,230.0343,0.0173941702,0.0027464479,32.2162,50.1867
5,108.0024,0.0009814152,0.0037765852000000003,16.6601,51.9211
6,223.8966,0.0206814214,0.0045445209000000006,23.6374,45.5141
4,211.7124,0.0215662371,0.0023801231,63.6049,65.7561
5,190.32299999999998,0.0102051388,0.0036434590000000004,23.4857,44.2085
3,123.9654,0.0020771413,0.0034112402000000003,41.791000000000004,54.9307
6,131.8434,0.0026642265,0.004640127,25.3357,42.9459
5,128.9214,0.005291074399999999,0.004180602,32.7022,50.7375
4,119.5536,0.0043345041,0.0039888648,35.4554,54.4543
6,124.0722,0.0020193861,0.0044080314,41.7008,47.1414
3,93.1896,0.0057316697,0.0025902738,43.8462,88.03399999999999
2,62.4618,0.0008958685,0.0029115725,49.9455,80.2534
5,159.1386,0.0085626708,0.0037482508,27.7143,54.8267
4,154.2318,0.008347223,0.0033603957,20.5141,54.64
6,154.84799999999998,0.0062649327,0.0042965356,31.8608,47.6714
4,129.2106,0.0015192089999999999,0.0025813678,28.19,60.0798
4,177.4398,0.0079488872,0.0044993701,21.7391,46.2667
5,88.5342,0.003187652,0.0034602802,41.9268,62.0121
5,137.5188,0.0038299071,0.0043086455,36.4852,55.4248
6,198.8142,0.0091546497,0.006117293100000001,19.7488,33.2622
5,185.889,0.0138364626,0.0038727389,29.9048,45.6203
4,121.1148,0.004764414,0.0049729943,38.354,44.2296
5,122.604,0.0036203265000000003,0.0039626119,43.0267,59.1495
6,155.7354,0.009559757299999999,0.0048680683,39.9855,43.9275
2,71.08800000000001,0.00029834720000000004,0.0024464467,35.8528,75.4878
5,171.3756,0.010455173,0.0044092103999999995,27.0785,46.6768
5,88.0242,0.0024623139,0.0038842134,27.7493,61.7143
5,96.4746,0.0023281460999999997,0.0030082098,48.3347,65.9552
6,147.3534,0.0047303801,0.0048594971,26.4039,40.7005
6,134.65200000000002,0.0006015882,0.0035293174,28.4571,48.9773
5,120.2352,0.0028756917,0.0044224653,32.0,56.6995
4,165.582,0.0053642384,0.0044002943,26.2714,46.6622
5,147.417,0.0011387237,0.0055225149,23.5465,44.5983
6,100.2276,0.0022999514000000003,0.0029339556,42.7097,70.4828
6,143.862,0.0059699137,0.0037213339,29.1206,48.3392
1,41.2572,0.0006715314999999999,0.0020034023999999998,83.9101,117.0279
4,93.3078,0.003980277700000001,0.0036015315000000004,45.9387,63.5335
5,123.4098,0.0022865421,0.0024285633,13.2471,70.5965
6,350.4114,0.043088364000000004,0.0029649071999999998,34.876,56.3279
4,142.4628,0.0067596916,0.0032848301,18.7667,49.2562
6,122.5092,0.0044728908000000005,0.0031013690999999997,28.351999999999997,64.5896
5,86.0322,0.0019704814,0.0035352755,50.3342,62.9617
4,84.1884,0.0025680321,0.0038727581,36.4718,57.8503
1,54.4284,0.0002405498,0.0014891179999999998,45.3023,109.1385
5,77.3274,0.0007973099,0.0031805734,36.6667,65.4169
3,76.3044,0.00090587,0.0034523714000000002,32.0234,63.5335
6,159.32399999999998,0.0031102236,0.0041201855,21.6201,44.3454
5,90.435,0.001493111,0.0038584353000000004,35.5692,52.705
1,64.0734,0.0003707365,0.00373826,41.2486,58.5014
5,137.5206,0.0087484411,0.0039432177,36.6729,58.1767
3,100.2066,0.0017909137,0.0033045247,36.9825,58.8531
4,165.5502,0.00875,0.0026239669,51.5731,75.0079
5,140.6124,0.0018536526000000001,0.0035249787,28.3228,52.1149
1,89.064,0.003072445,0.0036943975,46.3784,58.8687
5,114.4662,0.0020855724,0.0033906546,35.4091,61.7208
4,150.7878,0.0043075656,0.0042806992,24.4361,50.4686
6,126.087,0.0025425857000000002,0.0044678358,28.0469,45.8361
5,134.8398,0.0019061991,0.0043187324,35.5023,50.6575
3,83.2962,0.0022227113,0.0024537852,38.7387,65.6861
5,138.5826,0.0024077641,0.0034634760999999997,23.4102,61.0374
4,114.99,0.0067830148,0.0042159869,36.4407,51.4503
5,152.7906,0.0053826913,0.0046073037,40.8,46.5233
6,170.8218,0.0098735616,0.0047473598999999995,24.09,46.413999999999994
6,136.6374,0.0081879526,0.0040322581,39.681,59.5102
6,164.34599999999998,0.0072484976,0.004273004,31.0206,45.0868
3,61.31399999999999,0.0009425714,0.0032648489,54.437,85.6736
6,130.4244,0.0038765211,0.0045378698,44.8539,44.9058
5,202.89,0.013591525600000001,0.0039793745000000005,30.6714,46.1268
4,94.395,0.0007277678999999999,0.0033492973,48.2904,60.7664
5,94.0056,0.0031885696000000002,0.0028925841999999998,47.2523,70.8837
4,104.7984,0.0014060856,0.0034393461,41.6401,53.7529
3,122.8854,7.10025560920193e-05,0.0033776929999999998,25.5904,58.1862
5,83.2566,0.0020408163,0.0030941409000000003,36.086,64.8936
4,98.031,0.0009946764,0.0025357242999999997,41.9333,65.9227
4,136.0566,0.0042714657,0.0032090199,31.6735,54.5405
6,111.024,0.0010666229,0.0032614046999999997,35.7215,67.673
4,156.8736,0.0075770174,0.0041263044,35.3434,54.1259
4,61.953,0.0004916545,0.0021178962,53.5808,84.9286
1,48.879,0.0004002818,0.0023856795,55.973,105.0201
5,173.4774,0.008070418000000001,0.00415718,20.2941,46.5428
2,64.7028,0.0010680337,0.002309623,84.2093,85.8266
5,104.0502,0.0012886598,0.0030792187,29.646,67.0837
5,106.75200000000001,0.0023677248999999997,0.0037698413,40.662,49.4035
4,117.111,0.0035391915000000003,0.0047157075,27.4016,47.3865
6,263.7198,0.022523215099999997,0.0043047783,23.5125,39.6714
5,134.6478,0.00237028,0.0049752411,23.745,46.4151
4,104.4084,0.0042064811,0.0027523889,63.2381,69.8113
4,83.2944,0.0031091456,0.0030530238,52.3985,64.7647
4,78.9924,0.0019609503,0.0027368659,28.601,72.9072
5,139.5462,0.0010581888000000001,0.0035001628,35.4,60.9834
4,150.25799999999998,0.0080673346,0.0037181578000000004,29.0995,61.5875
2,57.1536,0.0015838908,0.003189934,61.4216,81.3611
1,73.1424,3.03324435816549e-05,0.0021081048000000002,70.7246,83.0216
4,82.20299999999999,0.0015073213000000002,0.0026557565,50.449,64.1351
3,134.6472,0.0030246304999999997,0.0039408867,22.8972,49.82
4,123.462,0.0037214802,0.0031649971999999998,31.0147,64.8059
3,52.8882,0.0021778312,0.0015582757999999999,35.3659,103.5181
5,117.4518,0.0020888653,0.003496194,59.8274,60.8101
5,98.8128,0.0043669612,0.0033263961999999998,56.1028,70.8923
5,135.273,0.0020769493,0.0036601975,19.7576,55.1907
3,101.0802,0.0003119664,0.0028897938,37.44,57.6818
2,97.632,0.0045993532,0.0024074739,55.5489,92.7463
4,84.5652,0.0017570526999999999,0.0034242097,54.0383,75.8759
6,184.2786,0.010149435600000001,0.0033510775,25.2885,50.1053
3,124.8396,0.007780225799999999,0.0031786468,33.5507,66.1661
7,188.5512,0.008661575999999999,0.0053712443,23.0188,37.9249
4,96.9822,0.0015791552,0.0041847612,37.7021,51.9623
5,122.2194,0.0023255814000000003,0.0040857691,22.2723,50.5274
3,110.7282,0.0022391036,0.0036986003000000003,56.0393,57.4804
6,140.178,0.0043020763,0.0035121869,21.629,55.3414
3,94.7502,0.0014763395,0.0034122018,43.4138,56.1948
4,109.8432,0.002027847,0.0030657214,29.2775,68.6875
5,174.5022,0.0168823292,0.0028811161,37.8118,60.8889
6,136.7148,0.0063959611,0.0037787276,23.9506,58.458999999999996
5,176.5986,0.0114950347,0.0039110325,38.9804,53.1478
5,123.3264,0.0056959526,0.0033859821999999997,25.1462,66.2974
4,122.6952,0.0019778481,0.003998296,47.8171,64.6758
6,225.9114,0.0113306639,0.0047876045,30.3587,38.7273
2,92.1114,0.0031375867999999998,0.0028311249,41.7824,62.6598
4,156.0378,0.0048525978,0.0033931699,35.027,54.2796
4,148.923,0.0086796593,0.0030169076000000003,42.9677,61.7968
2,85.9146,0.0009926131,0.0034626039,84.6823,64.3867
4,120.1476,0.0012413108,0.0033653316,26.6116,60.7541
7,159.2238,0.0035701165999999997,0.0048328588,17.9333,36.4181
4,80.6748,0.0025505384,0.0040619686,45.0428,64.5581
6,214.4652,0.0204553277,0.0030855092,33.424,68.5896
3,75.1692,0.0002983294,0.0012927605,27.9216,85.2308
2,74.7108,0.0023491592,0.0030394823999999997,57.1701,71.6068
2,37.5,0.00036596080000000003,0.0011954717999999999,44.5,102.449
5,190.5432,0.0100750348,0.0049319221000000005,22.4141,41.1184
6,112.9194,0.005749647199999999,0.0037949578999999997,32.9673,53.2462
3,88.9254,0.0022246941,0.0037402670000000002,42.791000000000004,60.2528
3,96.867,0.0017190076,0.0026136958,38.1931,75.5231
4,74.6772,0.0029889638,0.0030656039,34.1423,73.4333
5,179.0754,0.00294776,0.0048393707,30.7276,39.355
3,83.8716,0.0013267775,0.0016389604,58.7952,89.9524
4,131.3802,0.0088341237,0.0033512676,46.6212,68.0136
4,116.3904,0.0023638666,0.0030392571,18.4336,67.1111
4,63.9486,0.0012068744,0.0023332904,52.0,83.8897
2,67.2546,0.0013659767,0.0033974291999999996,73.6641,71.9588
3,140.1918,0.0025545205,0.0047299249,32.4054,46.7634
4,149.3934,0.0049928876,0.0044238976,46.2194,45.2347
4,135.2832,0.0006765114999999999,0.0040010824,21.7476,47.285
4,96.9408,0.0021652877,0.0031209174,50.2412,73.1163
3,64.6458,0.0017654848000000002,0.0031754204999999997,43.2868,78.3629
5,139.827,0.0035144938,0.0036902184999999996,52.4885,50.3848
3,90.9126,0.0019406273000000002,0.0020979755,32.9114,98.65
2,66.1422,0.0007087450999999999,0.0017817065,39.6343,128.0331
4,58.8156,0.0005531218,0.0028319837,45.1137,75.8438
5,120.3672,0.0014240614999999999,0.0045467024,40.0152,61.2226
2,108.2226,0.008214507099999999,0.0023937453,50.028999999999996,81.6691
6,102.4656,0.0026658315,0.0032998258,23.9907,61.3241
2,55.1292,0.0016483516,0.0018867925,53.1271,95.9341
2,95.8944,0.0013701674,0.0019626722,45.7975,85.8113
4,129.1212,0.005355395600000001,0.0042371401,48.8347,53.2701
4,54.2802,0.0016100467000000002,0.0018314281,41.5556,95.3846
3,125.2326,0.010656398300000001,0.0018805408999999999,96.7711,90.3333
2,61.0146,1.35523391337345e-05,0.0032525614000000003,63.6318,79.1167
5,75.9108,0.0008011666000000001,0.0036907677,40.4499,60.1268
1,100.7034,0.0016827796,0.0038769921,33.9957,56.6894
5,98.5464,0.0017714227,0.0026125299,19.549,75.3951
6,124.1724,0.0028486437,0.0050922658,24.1886,46.9208
4,91.96799999999999,0.0024784638,0.0033928484999999997,26.3915,58.7518
5,167.1306,0.0143952696,0.0039893617,32.4675,57.4887
4,109.9542,0.0024642548,0.0032495667,38.5439,67.7333
4,178.7328,0.005272174100000001,0.0042827185,24.8221,56.2414
5,134.2224,0.0080923236,0.004417913,35.8435,50.2146
5,124.01100000000001,0.0040024061,0.0038751619,23.4251,56.7522
5,222.7338,0.009558152,0.0035114791999999997,21.6449,41.5516
3,83.9088,0.0007270824,0.0034899953,24.7866,62.2167
6,147.9558,0.005320147700000001,0.003927520800000001,28.24,47.4263
6,119.8326,0.003110372,0.0038186746000000004,24.5182,52.6613
6,202.5648,0.013524631,0.0028919027000000003,20.1732,57.6897
6,149.1078,0.005844502,0.0039312367,37.0194,49.5593
3,53.769,0.0007537256,0.002670342,52.6504,88.8387
3,208.95,0.0195779656,0.0027704668,38.2594,61.0167
5,153.8304,0.0030022075,0.0053090507999999995,19.7583,38.3534
5,105.8532,0.0010754103999999999,0.0039669476,48.9861,51.3693
6,107.454,0.002145835,0.0032085343,21.7949,55.1083
5,108.4212,0.0041052703,0.0040631217,43.1518,59.361000000000004
4,77.0478,0.0016088144,0.0040707878000000005,38.9398,61.6766
6,290.6184,0.0292637712,0.0027145127000000003,23.358,38.6341
5,132.8766,0.0060755802,0.0038984973,39.1354,60.1455
4,55.2216,0.0014408363000000001,0.0028419253999999996,70.4421,75.2168
6,200.58900000000003,0.017254705800000002,0.004592161500000001,40.5459,44.3564
1,60.593999999999994,0.0001938199,0.0015505592999999999,68.8727,134.2857
4,99.5382,0.0017433494,0.0038464377,38.4423,58.8106
4,95.1204,0.0014599989000000002,0.0019844645,42.5612,90.8
3,98.8422,0.006238810799999999,0.0029973417,66.3818,76.6516
3,69.4854,0.0012412547999999999,0.0023696682,54.9461,85.0714
6,181.15200000000002,0.0018022781,0.0061277455,18.5933,34.2196
6,210.0804,0.011736948999999998,0.0041512364,18.8159,44.3597
6,240.8034,0.023282937400000002,0.0036069114,29.6386,45.6287
7,179.7546,0.0053953023999999995,0.0052136933,24.1628,40.1626
4,139.7418,0.0016272510000000001,0.0036070731,22.8543,53.9649
2,104.181,0.0009698275999999999,0.0026819923,45.0045,73.3214
3,88.8864,0.0008336077999999999,0.0033138482,52.6106,57.2547
6,155.8986,0.0047865699,0.0045437728,31.2959,45.8219
3,77.8632,0.0026586621,0.0034182797999999996,56.5036,67.7706
3,55.0902,0.0012474648,0.0027766153,52.0698,90.8174
5,113.2008,0.0030538533,0.0036017207,52.6893,54.861999999999995
4,166.6032,0.006164966,0.0033254372999999998,32.5688,63.4521
3,46.9092,0.000601207,0.0027905077,38.1551,88.7805
5,147.1464,0.008859784300000001,0.0040496227,29.5452,53.1317
2,108.3924,0.0015529156,0.0032417113,36.997,63.8084
3,101.7456,0.0050910398,0.0024257307,53.2066,82.963
3,70.1022,0.0012574303,0.0032578875,55.7176,67.9766
3,115.2984,0.0066384478,0.0040093596,34.4605,57.4295
4,99.28200000000001,0.0076567034,0.0032123613,54.3309,79.1971
2,98.7942,0.0002897482,0.0028579707000000003,47.0741,71.447
4,113.7078,0.0041529096,0.0053652497,36.1928,45.6827
5,87.3978,0.0037444769,0.0042125365,47.6429,61.4578
4,156.9996,0.009985563000000001,0.0018647738,26.0984,71.0323
1,72.4176,4.6061722708429294e-05,0.0024182404,45.5,81.7905
4,138.0312,0.0034238411,0.0046887416999999995,36.7072,47.4576
3,56.643,0.0003543335,0.0034724683000000004,68.3887,65.4592
5,108.8196,0.0028117492999999998,0.0038035961,34.1583,53.9043
3,59.7024,0.00020011560000000002,0.0032796727,53.0476,74.1153
3,131.6652,0.0023607471,0.0049710886,29.6855,43.7238
5,135.1194,0.0021951706,0.0052384753999999995,44.3282,38.72
3,69.8706,0.0009327313,0.0028262158000000003,65.1858,77.9773
4,127.9752,0.002006338,0.0040229649,29.4256,52.0307
3,68.139,0.0016211733,0.004071784,57.387,65.2099
4,85.2966,0.0039116231,0.0040262494,56.5,58.3203
4,154.9362,0.0031373402000000002,0.004710193400000001,28.5196,46.6643
4,70.5852,0.0011279169,0.0028290374,43.082,78.732
3,59.663999999999994,0.0002096612,0.0022643408,37.757,82.963
4,76.9332,0.0014987299,0.0035817104,49.0332,68.6619
3,85.4652,0.0006862446,0.0025815869,32.3898,76.2025
6,109.3782,0.0041198502000000005,0.0036750935999999997,29.7436,49.6561
2,87.4368,0.0016960463,0.0024050492000000003,44.5349,76.1156
5,111.3534,0.001184463,0.003347821,36.6217,65.9649
4,112.2516,0.0022813688,0.003710745,37.8479,55.4231
3,109.7904,0.0027507556,0.0040139781,36.9912,56.9882
5,172.7046,0.0069386909999999994,0.0033347142,25.8,47.0062
4,172.9176,0.0029843253000000004,0.0044485971,26.4025,38.0564
3,128.1648,0.0006696769999999999,0.004592071,30.7782,45.4
4,65.3142,0.0006049414,0.002117295,45.7273,85.8346
1,91.2876,0.0031194655,0.0028779584999999996,22.0,59.4126
5,96.7458,0.0025609466,0.0035734138,36.4022,66.0889
6,116.9676,0.0018925057,0.0040616083,32.446,55.3262
5,182.1216,0.0090769556,0.004485551,35.8225,48.6726
1,28.1118,0.000574953,0.0015070736999999999,160.9535,168.9249
4,113.87100000000001,0.0006596038000000001,0.0044853061,31.101999999999997,46.4072
2,104.8392,0.0003124256,0.0033176625,46.3423,63.7489
5,162.6186,0.0050914193,0.004355992,22.1146,46.3169
4,101.34899999999999,0.0010301453,0.0026350033,30.5289,69.3498
1,80.1444,0.00047179080000000004,0.0020640848999999998,28.8421,101.2
5,299.9994,0.0358235226,0.0036645891,54.2767,51.5748
2,99.5676,0.0013348780999999999,0.0030223654999999997,47.688,82.7333
5,125.0142,0.0024558623999999998,0.0038592123,34.2353,50.2991
2,69.4998,0.0010361024,0.0013584454000000001,26.3448,85.2203
6,181.22400000000002,0.0040976414,0.005536641899999999,20.0571,36.7924
5,127.416,0.004687035,0.002529511,28.198,63.7647
3,66.495,0.0003666538,0.0032998842,38.1935,75.5439
5,204.3654,0.006015471,0.0036911004,18.5152,47.335
5,139.065,0.004286392,0.0037442396,35.3818,50.2443
6,175.5162,0.0089349253,0.0038151340000000004,32.187,46.6528
5,135.9282,0.0031586021999999996,0.0045549582,31.3235,48.0984
6,124.899,0.0052412975,0.0035848496999999996,35.3056,55.8897
6,102.7938,0.0022671782,0.0040423041,33.5988,56.8998
6,260.5266,0.0091462387,0.0069713727,19.9031,29.0302
4,111.6288,0.002767624,0.0032114883000000003,32.7869,61.6911
6,118.5876,0.0058126325,0.0028779158000000003,43.6821,65.0263
3,60.597,0.0028197357,0.0021862267999999997,47.4286,104.5455
4,68.682,0.00033366699999999995,0.0028778779,40.1752,67.2174
3,120.4374,0.0022929075,0.0035718201,35.2103,58.6598
2,82.5222,0.0016518595,0.0031697844,47.7597,77.0282
5,286.2444,0.0174370811,0.0045055015,23.9155,33.2632
4,60.513000000000005,0.0007864953,0.0029349703000000004,34.3869,79.2941
5,118.8228,0.0020188001,0.0039745126,43.7769,57.8254
4,202.6992,0.023419955099999997,0.0037362314,56.2939,59.6422
5,109.2102,5.31858312945431e-05,0.0033640038000000002,34.8413,68.0474
4,69.141,0.0006367804,0.0029655775,42.4444,66.2577
5,133.5036,0.0039505126,0.0038734294,20.88,44.2985
5,153.8088,0.0083981337,0.0039398652,33.2185,54.7632
4,100.5228,0.0044760235,0.0030361838,46.1517,65.9794
6,126.1584,0.0021238095,0.0038761905,35.9704,53.0516
4,82.2612,0.0003058173,0.0028769482,42.7219,69.3543
3,82.4052,0.0012960727000000001,0.0024323557,49.6765,72.3504
